internal_id	activity_index	dysbiosis
SAMN04329765	0.7593968263973876	FALSE
SAMN04329766	0.7733093281818811	FALSE
SAMN04329767	0.6982141981574962	FALSE
SAMN04329768	0.729277017946084	FALSE
SAMN04329769	0.7861905963913841	FALSE
SAMN04329770	0.7641514088131682	FALSE
SAMN04329771	0.7380080561469579	FALSE
SAMN04329772	0.7412683072277922	FALSE
SAMEA104112438	0.685101099967104	FALSE
SAMEA104112439	0.6693299963689363	FALSE
SAMEA104112440	0.7004607825051349	FALSE
SAMEA104112441	0.6887211325901887	FALSE
SAMEA104112442	0.7535751263579792	FALSE
SAMEA104112443	0.7502218565483215	FALSE
SAMEA104112444	0.8219441360940375	FALSE
SAMEA104112445	0.7916029422474694	FALSE
SAMEA104112446	0.7487660517049541	FALSE
SAMEA104112447	0.7540699680277483	FALSE
SAMEA104112448	0.7363698730488079	FALSE
SAMEA104112449	0.7465960950398636	FALSE
SAMEA104112450	0.7974551354356552	FALSE
SAMEA104112451	0.7786734015046339	FALSE
SAMEA104112452	0.7273743016759776	FALSE
SAMEA104112453	0.736802233399428	FALSE
SAMEA104112454	0.7254165913735554	FALSE
SAMEA104112455	0.7431383135209934	FALSE
SAMEA104112456	0.7422624314023808	FALSE
SAMEA104112457	0.7278603255988347	FALSE
SAMEA104112458	0.7669827483905421	FALSE
SAMEA104112459	0.7380771065597688	FALSE
SAMEA104112460	0.7007479291812098	FALSE
SAMEA104112461	0.7016679921993316	FALSE
SAMEA104112463	0.7021560787341758	FALSE
SAMEA104112464	0.6951255777538167	FALSE
SAMEA104112465	0.7004219409282701	FALSE
SAMEA104112466	0.7036043294926541	FALSE
SAMEA104112467	0.6811324762839355	FALSE
SAMEA104112468	0.7453710282119532	FALSE
SAMEA104112469	0.7432094964422551	FALSE
SAMEA104112470	0.7060788504795265	FALSE
SAMEA104112471	0.71181208518788	FALSE
SAMEA104112472	0.7556041664588088	FALSE
SAMEA104112473	0.7264017828598386	FALSE
SAMEA104112474	0.7242372856471692	FALSE
SAMEA104112475	0.7287002661477386	FALSE
SAMEA104112476	0.7184054085557753	FALSE
SAMEA104112477	0.8060882352941178	FALSE
SAMEA104112478	0.7066610796439716	FALSE
SAMEA104112479	0.8032768667027096	FALSE
SAMEA104112480	0.7486699764828852	FALSE
SAMEA104112481	0.7139523292379976	FALSE
SAMEA104112482	0.7330823968043398	FALSE
SAMEA104112483	0.773306028751795	FALSE
SAMEA104112484	0.7773023508663247	FALSE
SAMEA104112485	0.7657036523912355	FALSE
SAMEA104112486	0.7694518237555104	FALSE
SAMEA104112487	0.7776904958796952	FALSE
SAMEA104112488	0.7287704026540297	FALSE
SAMEA104112489	0.7348104256818621	FALSE
SAMEA104112490	0.7620552342992564	FALSE
SAMEA104112491	0.744248920164426	FALSE
SAMEA104112492	0.8113284585659294	FALSE
SAMEA104112493	0.7353534007135797	FALSE
SAMEA104112494	0.8397226573662876	FALSE
SAMEA104112495	0.755498652241062	FALSE
SAMEA104112496	0.7302823052908248	FALSE
SAMEA104112497	0.7179929458250378	FALSE
SAMEA104112498	0.8123956617221756	FALSE
SAMEA104112499	0.7401014562217861	FALSE
SAMEA104112501	0.715090348395647	FALSE
SAMEA104112502	0.724507464803251	FALSE
SAMEA104112503	0.7233301185248711	FALSE
SAMEA104112504	0.7584291187739453	FALSE
SAMEA104112505	0.7430324818933626	FALSE
SAMEA104112506	0.7477824114032762	FALSE
SAMEA104112507	0.7533564372143012	FALSE
SAMEA104112508	0.6938486524894681	FALSE
SAMEA104112509	0.6819574055918532	FALSE
SAMEA104112510	0.6919942597588409	FALSE
SAMEA104112511	0.7145614807393575	FALSE
SAMEA104112513	0.7371755636796749	FALSE
SAMEA104112514	0.7373058936444391	FALSE
SAMEA3449148	0.7008655379507167	FALSE
SAMEA3449149	0.7355746080407602	FALSE
SAMEA3449150	0.7513291832864122	FALSE
SAMEA3449151	0.7348341160509981	FALSE
SAMEA3449152	0.7576958668681835	FALSE
SAMEA3449153	0.829065526217737	FALSE
SAMEA3449154	0.7902671540693789	FALSE
SAMEA3449155	0.7376297607916913	FALSE
SAMEA3449156	0.7601433094033736	FALSE
SAMEA3449157	0.8659608148269529	TRUE
SAMEA3449158	0.7655317879057593	FALSE
SAMEA3449159	0.7268986701703088	FALSE
SAMEA3449160	0.8514827521676746	TRUE
SAMEA3449161	0.7721610214274728	FALSE
SAMEA3449162	0.765946478563644	FALSE
SAMEA3449163	0.6866073884721683	FALSE
SAMEA3449164	0.7454320888367043	FALSE
SAMEA3449165	0.7928073258536236	FALSE
SAMEA3449166	0.7379151975971763	FALSE
SAMEA3449167	0.7284460274385058	FALSE
SAMEA3449168	0.7372435766648111	FALSE
SAMEA3449169	0.7070594909528667	FALSE
SAMEA3449170	0.7307690544769839	FALSE
SAMEA3449171	0.7597052961638266	FALSE
SAMEA3449172	0.7578012886241032	FALSE
SAMEA3449173	0.8007643772534184	FALSE
SAMEA3449174	0.7958068893656484	FALSE
SAMEA3449175	0.7542392735273575	FALSE
SAMEA3449176	0.7240310492190304	FALSE
SAMEA3449177	0.744418348468687	FALSE
SAMEA3449178	0.7691574653345563	FALSE
SAMEA3449179	0.7372049620701531	FALSE
SAMEA3449180	0.7756909930149113	FALSE
SAMEA3449181	0.7423524020711025	FALSE
SAMEA3449182	0.7414599557485123	FALSE
SAMEA3449183	0.7893177037244116	FALSE
SAMEA3449184	0.7690168013612453	FALSE
SAMEA3449185	0.7618519522346315	FALSE
SAMEA3449186	0.7775171132182874	FALSE
SAMEA3449187	0.8257386158630343	FALSE
SAMEA3449188	0.7827903862301329	FALSE
SAMEA3449189	0.746746281148798	FALSE
SAMEA3449190	0.7344782705895065	FALSE
SAMEA3449191	0.7515796418318392	FALSE
SAMEA3449192	0.7638515774508655	FALSE
SAMEA3449193	0.7681123508475205	FALSE
SAMEA3449194	0.8039969152701082	FALSE
SAMEA3449195	0.7144850054263951	FALSE
SAMEA3449196	0.7346313128147269	FALSE
SAMEA3449197	0.7084905835052094	FALSE
SAMEA3449198	0.707213271171655	FALSE
SAMEA3449199	0.7064514140138649	FALSE
SAMEA3449200	0.7517851032038468	FALSE
SAMEA3449201	0.7277273330024735	FALSE
SAMEA3449202	0.7781280774073518	FALSE
SAMEA3449203	0.7521710877016118	FALSE
SAMEA3449204	0.7509328442275848	FALSE
SAMEA3449206	0.7631936545172338	FALSE
SAMEA3449207	0.7504196009159505	FALSE
SAMEA3449208	0.7728243077871593	FALSE
SAMEA3449209	0.7298692893401004	FALSE
SAMEA3449210	0.7325927386780005	FALSE
SAMEA3449211	0.7952940617200348	FALSE
SAMEA3449212	0.7563623563079198	FALSE
SAMEA3449213	0.757960562903308	FALSE
SAMEA3449214	0.7837485998229231	FALSE
SAMEA3449215	0.7453339079067507	FALSE
SAMEA3449216	0.755984138826223	FALSE
SAMEA3449217	0.8378847793462368	FALSE
SAMEA3449218	0.7698228434910392	FALSE
SAMEA3449219	0.715289228541354	FALSE
SAMEA3449220	0.8039083340826664	FALSE
SAMEA3449221	0.8349254726739124	FALSE
SAMEA3449222	0.7749040400305431	FALSE
SAMEA3449223	0.7470885959121072	FALSE
SAMEA3449224	0.7901182985096133	FALSE
SAMEA3449225	0.7491189983577331	FALSE
SAMEA3449226	0.7913860601667186	FALSE
SAMEA3449227	0.7193748766871999	FALSE
SAMEA3449228	0.7629303352411474	FALSE
SAMEA3449229	0.7413947045380269	FALSE
SAMEA3449230	0.7571749283503103	FALSE
SAMEA3449231	0.7863916424517352	FALSE
SAMEA3449232	0.9316505231480589	TRUE
SAMEA3449233	0.7847993247973382	FALSE
SAMEA3449234	0.8444905251961637	FALSE
SAMEA3449235	0.8091685639293884	FALSE
SAMEA3449236	0.7062499273663588	FALSE
SAMEA3449237	0.7957148020922603	FALSE
SAMEA3449238	0.8036765281983138	FALSE
SAMEA3449239	0.7704736412285458	FALSE
SAMEA3449240	0.850287743395253	TRUE
SAMEA3449241	0.7495029279427275	FALSE
SAMEA3449242	0.8176115220982925	FALSE
SAMEA3449243	0.755783253508368	FALSE
SAMEA3449244	0.7471560593313704	FALSE
SAMEA3449245	0.8320591934525785	FALSE
SAMEA3449246	0.7485431635404258	FALSE
SAMEA3449247	0.7568504025352026	FALSE
SAMEA3449248	0.7259360198994909	FALSE
SAMEA3449249	0.7620589207739049	FALSE
SAMEA3449250	0.8130256982063744	FALSE
SAMEA3449251	0.7671547155505596	FALSE
SAMEA3449252	0.7263362029213192	FALSE
SAMEA3449253	0.8896163591933876	TRUE
SAMEA3449254	0.740954060689403	FALSE
SAMEA3449255	0.8845973256989603	TRUE
SAMEA3449256	0.7508334411955045	FALSE
SAMEA3449257	0.7385670114029997	FALSE
SAMEA3449258	0.7406622878303866	FALSE
SAMEA3449259	0.785660214730414	FALSE
SAMEA3449260	0.7505242164010264	FALSE
SAMEA3449261	0.808082899978958	FALSE
SAMEA3449262	0.7143855394450536	FALSE
SAMEA3449263	0.7834546995318326	FALSE
SAMEA3449264	0.7369959734208948	FALSE
SAMEA3449265	0.7913909674228338	FALSE
SAMEA3449266	0.7220243450711638	FALSE
SAMEA3449267	0.7699006379100278	FALSE
SAMEA3449268	0.8695546258473614	TRUE
SAMEA3449269	0.7507448459000787	FALSE
SAMEA3449270	0.7908249495059687	FALSE
SAMEA3449271	0.8119659455378654	FALSE
SAMEA3449272	0.7383757178672726	FALSE
SAMEA3449273	0.7857628947135862	FALSE
SAMEA3449274	0.8415416401645848	FALSE
SAMEA3449275	0.7944799808643264	FALSE
SAMEA3449276	0.8900464426304739	TRUE
SAMEA3449277	0.9135001819864554	TRUE
SAMEA3449278	0.727286129251265	FALSE
SAMEA3449279	0.7510219694917828	FALSE
SAMEA3449280	0.7555929109023589	FALSE
SAMEA3449281	0.7586941725510191	FALSE
SAMEA3449282	0.788804127642097	FALSE
SAMEA3449283	0.7823305991320194	FALSE
SAMEA3449284	0.7579681078538347	FALSE
SAMEA3449286	0.7441772657841699	FALSE
SAMEA3449287	0.7782771472547498	FALSE
SAMEA3449288	0.7076595013530849	FALSE
SAMEA3449289	0.8177888285675297	FALSE
SAMEA3449290	0.8221160803225096	FALSE
SAMEA3449291	0.764895678719839	FALSE
SAMEA3449292	0.7165462293573528	FALSE
SAMEA3449293	0.7428117107665215	FALSE
SAMEA3449294	0.7201736766407292	FALSE
SAMEA3449295	0.7802832643317665	FALSE
SAMEA3449297	0.7490843837535017	FALSE
SAMEA3449298	0.7604757350597395	FALSE
SAMEA3449299	0.7858672030046021	FALSE
SAMEA3449300	0.803375492120251	FALSE
SAMEA3449301	0.78885320945397	FALSE
SAMEA3449302	0.7497633068942698	FALSE
SAMEA3449303	0.77926138142008194	FALSE
SAMEA3449304	0.7932731220035592	FALSE
SAMEA3449305	0.7131793140458877	FALSE
SAMEA3449306	0.7229344623902652	FALSE
SAMEA3449307	0.7229114327450125	FALSE
SAMEA3449308	0.7401982691208346	FALSE
SAMEA3449309	0.8145759037083092	FALSE
SAMEA3449310	0.8246419342278533	FALSE
SAMEA3449311	0.7441772468269744	FALSE
SAMEA3449312	0.7876737669350797	FALSE
SAMEA3449313	0.8046521779400662	FALSE
SAMEA3449314	0.756571608824033	FALSE
SAMEA3449315	0.9065956503316012	TRUE
SAMEA3449316	0.7708764522611962	FALSE
SAMEA3449317	0.7773647498908147	FALSE
SAMEA3449318	0.8319969351298844	FALSE
SAMEA3449319	0.8022443450917888	FALSE
SAMEA3449320	0.753610594338704	FALSE
SAMEA3449321	0.8142418463688084	FALSE
SAMEA3449322	0.7130157569534649	FALSE
SAMEA3449323	0.7015361605817649	FALSE
SAMEA3449324	0.7474565210785431	FALSE
SAMEA3449325	0.7861883364166704	FALSE
SAMEA3449326	0.7619767887904333	FALSE
SAMEA3449327	0.73473518244151	FALSE
SAMEA3449328	0.707670473438246	FALSE
SAMEA3449329	0.7266756738677824	FALSE
SAMEA3449330	0.7905942690576888	FALSE
SAMEA3449331	0.7351572317204039	FALSE
SAMEA3449332	0.7479926883250696	FALSE
SAMEA3449333	0.7228111039284031	FALSE
SAMEA3449334	0.7395626733595874	FALSE
SAMEA3449335	0.7616539342160528	FALSE
SAMEA3449336	0.7457995817130648	FALSE
SAMEA3449337	0.7942830887135626	FALSE
SAMEA3449338	0.7543071614998661	FALSE
SAMEA3449339	0.8103891820293445	FALSE
SAMEA3449340	0.6936674257944309	FALSE
SAMEA3449341	0.8444388920266389	FALSE
SAMEA3449342	0.7981388362100218	FALSE
SAMEA3449343	0.7639505300304485	FALSE
SAMEA3449344	0.8428476632856198	FALSE
SAMEA3449345	0.9150519369284897	TRUE
SAMEA3449346	0.7671159515553656	FALSE
SAMEA3449347	0.7661648228336995	FALSE
SAMEA3449348	0.7622659666558893	FALSE
SAMEA3449349	0.7925341074798387	FALSE
SAMEA3449350	0.8123169034078126	FALSE
SAMEA3449351	0.8256576706430747	FALSE
SAMEA3449352	0.7562684990323646	FALSE
SAMEA3449353	0.7097218284354473	FALSE
SAMEA3449354	0.7174858103906857	FALSE
SAMEA3449355	0.746800326106809	FALSE
SAMEA3449356	0.7663109032885644	FALSE
SAMEA3449357	0.7660876166411444	FALSE
SAMEA3449358	0.7529976752560145	FALSE
SAMEA3449359	0.7737494560193513	FALSE
SAMEA3449360	0.8113128586859486	FALSE
SAMEA3449361	0.7350328868866101	FALSE
SAMEA3449362	0.7827226671206602	FALSE
SAMEA3449363	0.7381234269034235	FALSE
SAMEA3449364	0.7001102593633085	FALSE
SAMEA3449365	0.7164429931159142	FALSE
SAMEA3449366	0.7325576772826746	FALSE
SAMEA3449367	0.7361226052755152	FALSE
SAMEA3449368	0.7983905789831774	FALSE
SAMEA3449369	0.7252860647562007	FALSE
SAMEA3449370	0.7579174804066698	FALSE
SAMEA3449371	0.7530432481465743	FALSE
SAMEA3449372	0.8022993990061282	FALSE
SAMEA3449373	0.7799291922617846	FALSE
SAMEA3449374	0.7962916948395288	FALSE
SAMEA3449375	0.7214274852563016	FALSE
SAMEA3449376	0.7966240289258957	FALSE
SAMEA3449377	0.7570576633465432	FALSE
SAMEA3449378	0.7527339946177911	FALSE
SAMEA3449379	0.8113035728187155	FALSE
SAMEA3449380	0.8207194793992296	FALSE
SAMEA3449381	0.7636919860458364	FALSE
SAMEA3449382	0.7468649346799372	FALSE
SAMEA3449383	0.8393398986228525	FALSE
SAMEA3449384	0.7889742389208334	FALSE
SAMEA3449385	0.7844858280412579	FALSE
SAMEA3449416	0.7466372133371508	FALSE
SAMEA3449417	0.832406285528915	FALSE
SAMEA3449418	0.7803672868388478	FALSE
SAMEA3449419	0.7827121019132415	FALSE
SAMEA3449420	0.7716582863965935	FALSE
SAMEA3449421	0.7212268568916543	FALSE
SAMEA3449423	0.7526812940421194	FALSE
SAMEA3449424	0.8160593961963412	FALSE
SAMEA3449425	0.7613311645518703	FALSE
SAMEA3449426	0.8024948176187553	FALSE
SAMEA3449427	0.7676430701790959	FALSE
SAMN06627410	0.7337149276279361	FALSE
SAMN06627409	0.7865871504568491	FALSE
SAMN06627408	0.6968460682293272	FALSE
SAMN06627407	0.7408978589548334	FALSE
SAMN06620500	0.7591633988931923	FALSE
SAMN06620499	0.8244242030808349	FALSE
SAMN06620498	0.8059679116919178	FALSE
SAMN06620497	0.7346595530279367	FALSE
SAMN06620496	0.8576625193825735	TRUE
SAMN06620495	0.7687003571564562	FALSE
SAMN06620494	0.7525322584672017	FALSE
SAMN06619310	0.8177251557339362	FALSE
SAMN06619309	0.8003347086180161	FALSE
SAMN06619308	0.785536919133189	FALSE
SAMN06619307	0.7397260476535109	FALSE
SAMN06619306	0.7355817354259484	FALSE
SAMN06619305	0.7364385886589775	FALSE
SAMN06619304	0.8172442330467419	FALSE
SAMN06619303	0.7996114585618195	FALSE
SAMN06619302	0.7885150916932775	FALSE
SAMN06619301	0.7644321291116906	FALSE
SAMN06619300	0.8073254984797822	FALSE
SAMN06619299	0.7877266139238521	FALSE
SAMN06619298	0.8125433323885876	FALSE
SAMN06619297	0.8786426783391371	TRUE
SAMN06619296	0.8766697873012756	TRUE
SAMN06619295	0.8207575661304432	FALSE
SAMN06619294	0.7582797784789486	FALSE
SAMN06619293	0.830645054249494	FALSE
SAMN06619292	0.8397377048038024	FALSE
SAMN06619291	0.6795547256159633	FALSE
SAMN06619290	0.8131915455260842	FALSE
SAMN06619289	0.8159547154698308	FALSE
SAMN06619288	0.739332004438544	FALSE
SAMN06619287	0.8238094234799412	FALSE
SAMN06619286	0.7956996737051323	FALSE
SAMN06619285	0.788023951089637	FALSE
SAMN06619284	0.7673857939285023	FALSE
SAMN06619283	0.8799345789171475	TRUE
SAMN06619282	0.8600067848051729	TRUE
SAMN06619281	0.7672517321165423	FALSE
SAMN06619280	0.7977638829434042	FALSE
SAMN06619279	0.7940238273847077	FALSE
SAMN06619278	0.8274493767720759	FALSE
SAMN06619277	0.7379945884712357	FALSE
SAMN06619276	0.7655956193473192	FALSE
SAMN06619275	0.7502824801749626	FALSE
SAMN06619274	0.756464320155968	FALSE
SAMN06619273	0.8215213793866807	FALSE
SAMN06619272	0.7771334753132966	FALSE
SAMN06619271	0.7839245269174803	FALSE
SAMN06619270	0.8888069647921857	TRUE
SAMN06619269	0.7632442009127914	FALSE
SAMN06619268	0.7748858117606144	FALSE
SAMN06619267	0.8132913685478718	FALSE
SAMN06619266	0.7095256841101829	FALSE
SAMN06619265	0.9052559857980598	TRUE
SAMN06619264	0.736349914883699	FALSE
SAMN06619263	0.8105710285102421	FALSE
SAMN06619262	0.7793324649133301	FALSE
SAMN06619261	0.7339641255005703	FALSE
SAMN06619260	0.7608720592272177	FALSE
SAMN06619259	0.7352515398555572	FALSE
SAMN06619257	0.7870661651521043	FALSE
SAMN06619256	0.7876408233153085	FALSE
SAMN06619255	0.8117007503840898	FALSE
SAMN06619254	0.7380237151222353	FALSE
SAMN06619253	0.7613847031547478	FALSE
SAMN06619252	0.8276965251403456	FALSE
SAMN06619251	0.7106397523448253	FALSE
SAMN06619250	0.717670529119173	FALSE
SAMN06619249	0.7598782106629438	FALSE
SAMN06619248	0.9311476540999883	TRUE
SAMN06619247	0.7398833721498606	FALSE
SAMN06619246	0.7762216727736677	FALSE
SAMN06619245	0.8524148744728779	TRUE
SAMN06619244	0.7440369168989382	FALSE
SAMN06619243	0.7565352456365382	FALSE
SAMN06619242	0.7618596080370108	FALSE
SAMN06619241	0.7488792947864478	FALSE
SAMN06619240	0.9019139970051984	TRUE
SAMN06619239	0.8521760654665707	TRUE
SAMN06619238	0.7280612140819415	FALSE
SAMN06619237	0.7101368511134427	FALSE
SAMN06619236	0.8113297136039789	FALSE
SAMN06619235	0.7732850227060515	FALSE
SAMN06619234	0.773721607514552	FALSE
SAMN06619233	0.7012092316196793	FALSE
SAMN06619232	0.7380619896621972	FALSE
SAMN06619231	0.8277835618827126	FALSE
SAMN06619230	0.7956618334034993	FALSE
SAMN06619229	0.7427517299381117	FALSE
SAMN06619228	0.7569467080591987	FALSE
SAMN06619227	0.7441094740713062	FALSE
SAMN06619226	0.7125232363384991	FALSE
SAMN06619225	0.8438987871708366	FALSE
SAMN06619224	0.8438230631144354	FALSE
SAMN06619223	0.8083594491493571	FALSE
SAMN06619222	0.8200432670352508	FALSE
SAMN06328466	0.7535270273129266	FALSE
SAMN06328467	0.8558026006447514	TRUE
SAMN06328439	0.7711178531611776	FALSE
SAMN06328416	0.7742440984904045	FALSE
SAMN06328468	0.767338560665666	FALSE
SAMN06328469	0.810349601824752	FALSE
SAMN06328470	0.8303313841891184	FALSE
SAMN06328471	0.787404780774019	FALSE
SAMN06328472	0.7959570454300263	FALSE
SAMN06328473	0.90536574780014	TRUE
SAMN06328417	0.9813037665659153	TRUE
SAMN06328425	0.9044131536704654	TRUE
SAMN06328430	0.8001053601255022	FALSE
SAMN06328474	0.7690389712332835	FALSE
SAMN06328426	0.8376354599213788	FALSE
SAMN06328440	0.7541721826034187	FALSE
SAMN06328475	0.7609087678180642	FALSE
SAMN06328476	0.7514883518572535	FALSE
SAMN06328431	0.7966749854752228	FALSE
SAMN06328477	0.7385947267412193	FALSE
SAMN06328478	0.7690252791825838	FALSE
SAMN06328441	0.8560815177591818	TRUE
SAMN06328442	0.7845293097817174	FALSE
SAMN06328443	0.8351151005239918	FALSE
SAMN06328418	0.8412342480153324	FALSE
SAMN06328432	0.8033873944042649	FALSE
SAMN06328444	0.815308808590161	FALSE
SAMN06328419	0.8948863773776963	TRUE
SAMN06328420	0.9652624032162389	TRUE
SAMN06328433	0.8270898650321507	FALSE
SAMN06328479	0.9586523385656628	TRUE
SAMN06328434	0.8639104843702587	TRUE
SAMN06328445	0.828614236392231	FALSE
SAMN06328446	0.7756372791035707	FALSE
SAMN06328480	0.693669670772181	FALSE
SAMN06328421	0.9094034505936875	TRUE
SAMN06328481	0.7923528000780987	FALSE
SAMN06328482	0.8377952291247143	FALSE
SAMN06328483	0.7578048297453667	FALSE
SAMN06328484	0.7677248719790848	FALSE
SAMN06328447	0.8707235238310187	TRUE
SAMN06328427	0.7925285992495111	FALSE
SAMN06328448	0.8458188097471095	TRUE
SAMN06328485	0.7353026879284733	FALSE
SAMN06328486	0.909234936305404	TRUE
SAMN06328449	0.8612127501236382	TRUE
SAMN06328422	0.9238391550226351	TRUE
SAMN06328450	0.7998480756598556	FALSE
SAMN06328428	0.7691392388986201	FALSE
SAMN06328487	0.7485779307731898	FALSE
SAMN06328451	0.7933804631122556	FALSE
SAMN06328488	0.8006399848708402	FALSE
SAMN06328489	0.7270789333559238	FALSE
SAMN06328452	0.8197673532448011	FALSE
SAMN06328453	0.9421290751829673	TRUE
SAMN06328454	0.8203943655563058	FALSE
SAMN06328435	0.7747990501061265	FALSE
SAMN06328436	0.7405218128868227	FALSE
SAMN06328455	0.7579857990110832	FALSE
SAMN06328456	0.7277534634116282	FALSE
SAMN06328490	0.7629599998033665	FALSE
SAMN06328437	0.828929510500108	FALSE
SAMN06328423	0.7359040072356935	FALSE
SAMN06328491	0.8014279468331063	FALSE
SAMN06328424	0.8039669664524423	FALSE
SAMN06328457	0.7839380377759344	FALSE
SAMN06328492	0.7434046353412171	FALSE
SAMN06328493	0.9030315136529221	TRUE
SAMN06328458	0.7753258122891533	FALSE
SAMN06328459	0.7832907228709062	FALSE
SAMN06328460	0.8078123334563194	FALSE
SAMN06328494	0.7251200880462142	FALSE
SAMN06328461	0.7675440227750949	FALSE
SAMN06328495	0.8036595622732435	FALSE
SAMN06328496	0.7596439408338643	FALSE
SAMN06328497	0.7316240715960718	FALSE
SAMN06328462	0.73547234028294906	FALSE
SAMN06328498	0.7991905234921595	FALSE
SAMN06328463	0.8198789386748067	FALSE
SAMN06328464	0.7997690762353817	FALSE
SAMN06328499	0.8464298484785497	TRUE
SAMN06328500	0.8516625733541183	TRUE
SAMN06328438	0.8700795798723662	TRUE
SAMN06328501	0.8619040749411521	TRUE
SAMN06328465	0.7939842713124979	FALSE
SAMN06909370	0.8218031127277546	FALSE
SAMN06909368	0.7778444430974064	FALSE
SAMN06909366	0.7784419257705077	FALSE
SAMN06909367	0.8430562730213921	FALSE
SAMN06909369	0.8626537461450847	TRUE
SAMN11950002	0.7526036155488462	FALSE
SAMN11950003	0.7693134888969896	FALSE
SAMN11950004	0.7310761371123684	FALSE
SAMN11950007	0.7940928692207119	FALSE
SAMN11950037	0.7615684355349822	FALSE
SAMN11950038	0.811243193141004	FALSE
SAMN11950039	0.8200279589934767	FALSE
SAMN11950040	0.7960850929661691	FALSE
SAMN11950049	0.7447641011496373	FALSE
SAMN11950054	0.7409990911814138	FALSE
SAMN11950067	0.8101599729625705	FALSE
SAMN11950072	0.7259572611446503	FALSE
SAMN11950073	0.8524450964701693	TRUE
SAMN11950074	0.8076386625850911	FALSE
SAMN11950076	0.7701689798312739	FALSE
SAMN11950077	0.830631812226457	FALSE
SAMN11950078	0.8228832921100698	FALSE
SAMN11950080	0.8057476170989707	FALSE
SAMN11950082	0.7489454953502052	FALSE
SAMN11950083	0.7281749650451906	FALSE
SAMN11950084	0.7264751061508719	FALSE
SAMN11950085	0.7600794348162964	FALSE
SAMN11950086	0.7662528465039347	FALSE
SAMN11950087	0.7448280573992683	FALSE
SAMN11950088	0.7236572762860183	FALSE
SAMN11950089	0.7808217018941302	FALSE
SAMN11950090	0.739191357919596	FALSE
SAMN11950091	0.731036235460512	FALSE
SAMN11950092	0.7053842547330401	FALSE
SAMN11950093	0.7114148998382903	FALSE
SAMN11950094	0.7264017614871822	FALSE
SAMN11950095	0.7380693897964407	FALSE
SAMN11950096	0.7296223220407754	FALSE
SAMN11950097	0.7653785579620176	FALSE
SAMN11950098	0.7493879990891152	FALSE
SAMN11950100	0.7529805502859384	FALSE
SAMN11950101	0.7556151195264653	FALSE
SAMN11950102	0.7624010112647227	FALSE
SAMN11950103	0.761417176649565	FALSE
SAMN11950104	0.7917724406149351	FALSE
SAMN11950105	0.7479899983401155	FALSE
SAMN11950106	0.7411571090166577	FALSE
SAMN11950107	0.7485511818330828	FALSE
SAMN11950108	0.717719752102044	FALSE
SAMN11950109	0.7692138981554435	FALSE
SAMN11950110	0.7108387931495005	FALSE
SAMN11950111	0.7412581168831164	FALSE
SAMN11950112	0.7414305587024083	FALSE
SAMN11950113	0.7438049230540013	FALSE
SAMN11950114	0.8090313524884751	FALSE
SAMN11950115	0.7609212768924678	FALSE
SAMN11950116	0.8253328213005628	FALSE
SAMN11950117	0.7766664758852256	FALSE
SAMN11950118	0.7242014276275165	FALSE
SAMN11950119	0.7530800957564111	FALSE
SAMN11950120	0.7495529005765319	FALSE
SAMN11950121	0.7439401298070553	FALSE
SAMN11950270	0.7790864835909632	FALSE
SAMN11950287	0.7574807385115316	FALSE
SAMN11950288	0.7299489123440216	FALSE
SAMN11950289	0.7254374147436193	FALSE
SAMN11950290	0.7624148035931801	FALSE
SAMN11950291	0.7729914639293928	FALSE
SAMN11950292	0.7284492344984499	FALSE
SAMN11950293	0.7739202021041158	FALSE
SAMN11950294	0.7310603229586906	FALSE
SAMN11950295	0.74228680035528	FALSE
SAMN11950296	0.7433354646896315	FALSE
SAMN11950297	0.7443199132871292	FALSE
SAMN11950298	0.7772498893352938	FALSE
SAMN11950299	0.7383503024951399	FALSE
SAMN11950300	0.7563956903481116	FALSE
SAMN11950301	0.7526301832409286	FALSE
SAMN11950302	0.7478549924684084	FALSE
SAMN11950303	0.754070221401976	FALSE
SAMN11950304	0.7401068812444265	FALSE
SAMN11950305	0.7355195473334804	FALSE
SAMN11950306	0.7602690705401562	FALSE
SAMN11950307	0.7542907052530621	FALSE
SAMN11950308	0.750409500409501	FALSE
SAMN11950309	0.7504992960728778	FALSE
SAMN11950310	0.7801729753893036	FALSE
SAMN11950326	0.7598088937013366	FALSE
SAMN11950327	0.7304564185170428	FALSE
SAMN11950328	0.774928852145834	FALSE
SAMN11950329	0.7714901918482886	FALSE
SAMN11950330	0.7490121772862068	FALSE
SAMN11950331	0.7911628923703379	FALSE
SAMN11950332	0.7831994770295316	FALSE
SAMN11950333	0.7863773986317711	FALSE
SAMN11950334	0.8092060528529775	FALSE
SAMN11950335	0.767280732339209	FALSE
SAMN11950336	0.7682500376760775	FALSE
SAMN11950337	0.7639864121056361	FALSE
SAMN11950338	0.7609018866664352	FALSE
SAMN11950339	0.7531778569260188	FALSE
SAMN11950340	0.7359130814680748	FALSE
SAMN11950341	0.7735199508335826	FALSE
SAMN11950342	0.7499477306495171	FALSE
SAMN11950343	0.7520352467736714	FALSE
SAMN11950344	0.7937509034133416	FALSE
SAMN11950345	0.8067284370304	FALSE
SAMN11950346	0.7729868530593016	FALSE
SAMN11950347	0.7694129915492138	FALSE
SAMN11950348	0.7676890609139392	FALSE
SAMN11950350	0.8171694086962622	FALSE
